"Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","sig"
"ENSG00000204710.2",12.4238133447135,-2.51756341653792,0.299467395599872,-8.40680305612209,4.21337696743836e-17,3.90315484002185e-14,"SPDYC","Down"
"ENSG00000283236.1",91.0040049709403,1.10688005890811,0.131863256898574,8.39415076604311,4.69273667329566e-17,4.24841983281953e-14,"AC074141.1","Up"
"ENSG00000106236.4",291.90249436754,-1.58686151996116,0.191392516452697,-8.29113671408023,1.12171264639337e-16,9.92940034587411e-14,"NPTX2","Down"
"ENSG00000128714.6",23.9744498914429,-4.08350080859998,0.492795353864018,-8.28640281727733,1.167249863482e-16,1.01078763178135e-13,"HOXD13","Down"
"ENSG00000109832.14",20.0676052623526,-1.63499982049116,0.197520138568647,-8.27763605442655,1.25644542068065e-16,1.06487759334879e-13,"DDX25","Down"
"ENSG00000268089.3",23.958719530614,-2.08375019746053,0.251911358008862,-8.27175961390048,1.31996233999419e-16,1.09540374690267e-13,"GABRQ","Down"
"ENSG00000157851.17",13.216985313772,-3.016164482763,0.364773787704354,-8.26858887461391,1.35553837104765e-16,1.10196970351657e-13,"DPYSL5","Down"
"ENSG00000174963.18",16.8712477854899,-3.805515050948,0.461749518160882,-8.2415138538858,1.70045239151547e-16,1.35471641127254e-13,"ZIC4","Down"
"ENSG00000283654.3",7.59545381274183,2.06281299209063,0.252484836128094,8.1700470559907,3.08269193212499e-16,2.40776373380916e-13,"LMLN2","Up"
"ENSG00000283047.1",11.5969554400341,-2.28582323925911,0.281140014456181,-8.13055104831183,4.27343291563549e-16,3.27361397618124e-13,"FRG1FP","Down"
"ENSG00000154217.15",2107.34728851268,0.84212738864444,0.103618522403843,8.12718970612545,4.39357490909544e-16,3.3021445835643e-13,"PITPNC1","Not significant"
"ENSG00000258819.2",52.1684688417983,1.3378623666077,0.164734086119788,8.12134512122075,4.6104491659132e-16,3.40097466805531e-13,"LINC02289","Up"
"ENSG00000136872.20",82.0419786344555,1.74679231072403,0.215687508162516,8.0987180277861,5.55413512210577e-16,4.02260760825384e-13,"ALDOB","Up"
"ENSG00000258128.2",6.21090723591162,-2.76193745129928,0.343256610381761,-8.04627607383153,8.53513373130426e-16,6.07122351879953e-13,"MKRN9P","Down"
"ENSG00000145526.12",28.7610326563121,-2.95132178492283,0.367562298921733,-8.02944641923481,9.79134614441747e-16,6.84260495292501e-13,"CDH18","Down"
"ENSG00000118849.10",1835.51337614131,-1.21692644991973,0.151862211811524,-8.01335918529922,1.11617046320752e-15,7.66578176403595e-13,"RARRES1","Down"
"ENSG00000148053.17",268.260383927278,-1.42060753442817,0.177986796287276,-7.98153326011479,1.44526622558782e-15,9.75775166611275e-13,"NTRK2","Down"
"ENSG00000167754.13",45.598917823575,-2.73755231780675,0.343522124097559,-7.96907135165854,1.59871140204939e-15,1.05745846530672e-12,"KLK5","Down"
"ENSG00000250616.2",61.8015030494347,-1.11480030407592,0.139918697844504,-7.96748627059723,1.61934443901465e-15,1.05745846530672e-12,"AC012645.1","Down"
"ENSG00000175121.11",14.4943985060449,-2.96004600609404,0.372484725358376,-7.94675809389531,1.91455758589601e-15,1.23007236897712e-12,"WFDC5","Down"
"ENSG00000163331.12",26.2949407274697,-1.75834980463713,0.221696345499773,-7.93134321034143,2.16788175486686e-15,1.3493031534901e-12,"DAPL1","Down"
"ENSG00000260209.1",3.59375966846675,-2.23582799986515,0.281894273632714,-7.93144171058352,2.16616266395175e-15,1.3493031534901e-12,"AP000842.3","Down"
"ENSG00000125787.11",9.99322474566186,1.57339289960173,0.199692646043596,7.87907281902728,3.29819251189996e-15,1.9932369963456e-12,"GNRH2","Up"
"ENSG00000134215.16",625.620188228313,-1.0265094947941,0.13028575798991,-7.87890795303653,3.30254661241175e-15,1.9932369963456e-12,"VAV3","Down"
