"Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","sig"
"ENSG00000251724.1",0.204756867426375,-0.198481968773518,0.882092617735718,-0.225012617476621,0.821969458616826,NA,"RNU7-175P","Not significant"
"ENSG00000251729.1",0.0287526362890708,-0.0511740052583881,2.5060073381462,-0.0204205328848892,0.983707904391306,NA,"RNA5SP401","Not significant"
"ENSG00000251745.1",0.237303080443079,-0.0380162312928197,0.683342171613421,-0.0556327896506966,0.955634342581678,NA,"RNU7-124P","Not significant"
"ENSG00000251747.1",0.0810061782889117,0.28261591953666,1.09843008566571,0.257290767272983,0.796954319255949,NA,"RNU7-60P","Not significant"
"ENSG00000251748.1",0.326460845968663,-0.195664984878609,0.611673151184442,-0.319884867432425,0.749055609676275,NA,"RNU4ATAC11P","Not significant"
"ENSG00000251754.1",0.249900218333307,-0.16723979081727,0.725527829046566,-0.230507754660553,0.817697238370875,NA,"RNU6-999P","Not significant"
"ENSG00000251756.1",0.221047296059495,-0.248646032454026,0.768851074439179,-0.323399473214491,0.746392728437695,NA,"RNA5SP385","Not significant"
"ENSG00000251761.1",0.0219914481001361,-0.184345632798707,3.05930244841033,-0.0602574070093972,0.951950624551969,NA,"RNU6-138P","Not significant"
"ENSG00000251778.1",0.0550959073993247,0.288580250816844,1.78892210119973,0.161315157671376,0.871845185513691,NA,"AP001619.3","Not significant"
"ENSG00000251779.1",0.339349739049255,0.275160167203639,0.438418739371058,0.627619539252303,0.530253205614567,NA,"Y_RNA","Not significant"
"ENSG00000251785.1",0.200691110711805,-0.0203575586715127,1.03281653442003,-0.0197107211136432,0.984274138230108,NA,"RNA5SP20","Not significant"
"ENSG00000251787.1",0.455397764801934,0.221882267310958,0.375730461856081,0.590535742603556,0.554831530299282,NA,"RNU7-47P","Not significant"
"ENSG00000251788.1",0.0812021094011882,-0.208984281496613,1.24289625485903,-0.168142981105302,0.866470796638408,NA,"RNU5A-7P","Not significant"
"ENSG00000251789.2",0.0702809459202659,-0.0823927136604881,1.3446192001185,-0.0612758717510703,0.951139506238617,NA,"RNU4-57P","Not significant"
"ENSG00000251792.1",0.404015141468934,-0.175004301964254,0.401237520673416,-0.436161358166445,0.662719661917759,NA,"Y_RNA","Not significant"
"ENSG00000251799.1",0.0846111695886136,-0.220637959447935,1.24488429563509,-0.17723571597903,0.859323242434753,NA,"Y_RNA","Not significant"
"ENSG00000251803.1",0.428125975701425,-1.15956907360705,0.734163312931858,-1.57944295660369,0.114234490909288,NA,"Y_RNA","Not significant"
"ENSG00000251804.1",0.209780962890743,0.679807621350799,0.783376528382072,0.867791664316039,0.385508394135279,NA,"RNU6-1294P","Not significant"
"ENSG00000251805.1",0.221915790438117,0.111300775969152,0.79548155919153,0.139916223931413,0.888726182539752,NA,"AC009228.2","Not significant"
"ENSG00000251807.1",0.230242533332291,-0.0265583129755277,0.981134967007431,-0.0270689699874152,0.978404724050388,NA,"RNU6-202P","Not significant"
"ENSG00000251809.1",0.0306352084240743,-0.0511764978397185,3.77291346688185,-0.0135641854203494,0.989177677735582,NA,"RN7SKP14","Not significant"
"ENSG00000251811.1",0.177846142994347,0.200838937070647,0.808979205356285,0.24826217502364,0.803931562959524,NA,"Y_RNA","Not significant"
"ENSG00000251812.1",0.132819568472087,0.261924244451744,0.839341807638136,0.312059094481168,0.75499561313249,NA,"Y_RNA","Not significant"
"ENSG00000251823.2",0.033162878808179,-0.19547321416558,2.14940567214588,-0.0909429135219631,0.927537951391463,NA,"RNA5SP162","Not significant"
"ENSG00000251830.1",0.0285484015786085,-0.086318006624881,3.48393988244066,-0.0247759747692349,0.980233654531794,NA,"FO393410.1","Not significant"
"ENSG00000251831.1",0.040983819526103,-0.034526857182736,2.03522064691667,-0.016964675174185,0.986464796841634,NA,"RNU6-1114P","Not significant"
"ENSG00000251834.1",0.263623222085934,0.365911008792031,1.15484759704955,0.316847876487665,0.751359034186359,NA,"RNU6-319P","Not significant"
"ENSG00000251835.1",0.261240156769114,-0.306867826307441,0.463838986766583,-0.661582650580136,0.508238729449465,NA,"RNU6ATAC32P","Not significant"
"ENSG00000251837.1",0.0225764257434928,0.00246398497241273,2.68717653736695,0.000916941979118008,0.999268386254231,NA,"Y_RNA","Not significant"
"ENSG00000251839.1",0.117500841958617,-0.0289199738991875,0.871059853365292,-0.0332009032300786,0.973514377847486,NA,"RNU7-12P","Not significant"
"ENSG00000251844.1",0.039317637022943,-0.0937165826608483,3.3987232593139,-0.0275740551702838,0.978001874769884,NA,"AC018659.1","Not significant"
"ENSG00000251850.1",0.0262331613294921,-0.149202991506303,2.83069343068445,-0.0527089899206168,0.957963776063897,NA,"RNA5SP96","Not significant"
"ENSG00000251852.1",0.101502602552452,0.24199500481782,1.14950986783614,0.210520163061632,0.833261716406381,NA,"Y_RNA","Not significant"
"ENSG00000251856.1",0.0777084416261124,0.438572284767182,2.2915821363852,0.191384056370328,0.848224710367579,NA,"MIR449C","Not significant"
"ENSG00000251858.1",0.0428338125248943,0.217016166026867,2.92810877967053,0.0741147895643705,0.940919047256376,NA,"AL121821.1","Not significant"
"ENSG00000251861.1",0.0221075188833677,-0.151084233361969,3.29223995954097,-0.0458910149985038,0.963397115626297,NA,"AL161793.2","Not significant"
"ENSG00000251862.2",0.124242687761831,0.232989829749697,1.76203778478881,0.132227487833142,0.894804359860527,NA,"MIR1343","Not significant"
"ENSG00000251864.1",0.0305847373650156,-0.149202636778223,2.49629660393289,-0.05976959490437,0.952339142018757,NA,"Y_RNA","Not significant"
"ENSG00000251865.1",0.0639984316655631,-0.143890858521425,3.88600585947868,-0.037027957168528,0.970462714423789,NA,"RNU6-518P","Not significant"
"ENSG00000251866.1",0.216413313458882,0.0545299589859732,0.677592059658203,0.0804760891287298,0.935858612654212,NA,"SCARNA21B","Not significant"
"ENSG00000251869.1",0.39186291015715,-0.737414227284273,1.41980592643826,-0.519376777877069,0.603498021946054,NA,"SCARNA23","Not significant"
"ENSG00000251874.1",0.0716655374832432,-0.115968407563498,1.65608208181477,-0.0700257607016783,0.944173155887127,NA,"RNU6-615P","Not significant"
"ENSG00000251877.1",0.0406764061523047,-0.249140251340869,1.87281904571293,-0.133029537429778,0.894170020609876,NA,"RNU2-45P","Not significant"
"ENSG00000251878.1",0.348902703332953,0.764118741804068,0.585655301422988,1.30472436593242,0.191986721476095,NA,"SNORD79","Not significant"
"ENSG00000251883.1",0.253730374817968,-0.390266425236874,0.391978797443185,-0.995631467269452,0.31942923969624,NA,"RNU6ATAC17P","Not significant"
"ENSG00000251884.1",0.391220259208889,0.425151191131494,0.391495795403689,1.08596617415291,0.277493957845404,NA,"RNA5SP288","Not significant"
"ENSG00000251887.2",0.0921901574536972,0.393744002559343,1.24035380300587,0.317444910964232,0.750906033981419,NA,"RNU6-760P","Not significant"
"ENSG00000251889.1",0.228507530133493,-0.021080362384459,1.00988784525444,-0.0208739638599649,0.983346195927981,NA,"RNU4-49P","Not significant"
"ENSG00000251890.1",0.046272072382278,-0.0345268580863393,2.0253346684352,-0.0170474828799603,0.986398735405096,NA,"RNA5SP497","Not significant"
"ENSG00000251891.1",0.324987007896726,-0.286411324945196,0.802544140600314,-0.35687921754803,0.721182228559043,NA,"RNU7-79P","Not significant"
"ENSG00000251898.1",0.438140592675467,-0.406713380482358,0.545254284512844,-0.745915056579032,0.455718729248699,NA,"SCARNA11","Not significant"
"ENSG00000251900.1",0.0452228543625995,-0.0715782157411971,1.79824301918546,-0.0398045286301845,0.968248965769668,NA,"VTRNA2-2P","Not significant"
"ENSG00000251906.2",0.045192979468797,-0.138107419833485,3.65594098194687,-0.0377761622836537,0.96986615054479,NA,"RNU6-351P","Not significant"
"ENSG00000251907.1",0.0922903164414892,0.0409150426052317,1.50231104696911,0.0272347345696335,0.978272511793606,NA,"RNU6-240P","Not significant"
"ENSG00000251914.1",0.16019538620235,0.557378071065332,0.894292691941376,0.623261350660652,0.533112791447929,NA,"RNU7-200P","Not significant"
"ENSG00000251929.1",0.058923761698288,0.0690801081235971,1.30720441375042,0.0528456815146482,0.957854863741948,NA,"RNU6-189P","Not significant"
"ENSG00000251931.1",0.0203930799831026,0.0653476656468949,3.57992428330164,0.0182539239591478,0.985436284689007,NA,"RNU6-871P","Not significant"
"ENSG00000251935.1",0.208799262588718,-0.150143044624281,0.875213597216956,-0.171550173696698,0.863791182213409,NA,"RN7SKP179","Not significant"
"ENSG00000251937.1",0.0467584288343971,-0.27705722792773,2.11849150406702,-0.130780429091098,0.895949005333696,NA,"RNU7-129P","Not significant"
"ENSG00000251940.1",0.0530877580960162,-0.0623013822322122,1.85624676402635,-0.0335630927092233,0.973225553427281,NA,"AC000081.2","Not significant"
"ENSG00000251943.1",0.0937059048854729,-0.209112821407448,1.98162598747322,-0.105525877602205,0.915958537264832,NA,"RNU6-693P","Not significant"
"ENSG00000251951.1",0.0644419374878132,-0.165851365272286,3.87448788756881,-0.0428060094869353,0.965856173504474,NA,"RN7SKP34","Not significant"
"ENSG00000251952.1",0.177152342309571,0.314574714888612,0.799294288776455,0.393565573163493,0.693901802623576,NA,"RNU6-1219P","Not significant"
"ENSG00000251955.1",0.023780807244697,-0.121459510921122,3.0409057128844,-0.0399418865262724,0.968139457112182,NA,"RNU6-27P","Not significant"
"ENSG00000251958.1",0.0914918420796316,0.122821510519454,1.55034120021925,0.0792222450787508,0.936855851184048,NA,"RNU6-1102P","Not significant"
"ENSG00000251972.1",0.413443695627367,1.00843837785545,0.563596793316624,1.7892904818018,0.0735680461505478,NA,"RNU6-123P","Not significant"
"ENSG00000251977.1",0.162616476221242,0.376979497681523,0.895985012428076,0.420743084373618,0.6739426964783,NA,"RNU6-991P","Not significant"
"ENSG00000251980.1",0.364828096992247,0.46920176610932,0.519370029139548,0.903405548615614,0.366310696238299,NA,"RNU6-436P","Not significant"
"ENSG00000251982.1",0.0439078431221118,0.260865532614662,2.33577497196732,0.11168264740629,0.911075038606286,NA,"RN7SKP43","Not significant"
"ENSG00000251986.1",0.177879500899181,-0.244437049385703,2.21203708789587,-0.110503142430679,0.912010357834621,NA,"Y_RNA","Not significant"
"ENSG00000251987.1",0.123938663160914,0.0196156695349575,2.07490379034043,0.00945377305023818,0.992457092798459,NA,"SNORD63","Not significant"
"ENSG00000251990.1",0.0472252979039105,-0.0974152852085343,2.21337330943428,-0.0440121351392969,0.964894730799262,NA,"RNA5SP180","Not significant"
"ENSG00000251993.1",0.35422972138317,-0.030564892925157,0.676086926584012,-0.0452085252995333,0.963941098993323,NA,"RNA5SP227","Not significant"
"ENSG00000251996.1",0.0229019530203115,-0.138107671690027,3.86941614149616,-0.0356921216637676,0.971527852552661,NA,"Y_RNA","Not significant"
"ENSG00000251999.1",0.105371201590015,-0.034479612272476,0.931814942532555,-0.0370026393639544,0.970482901275105,NA,"AC018645.2","Not significant"
"ENSG00000252001.1",0.029116999622861,-0.077069652503836,3.22037186531211,-0.0239319108870573,0.980906920360253,NA,"RNA5SP303","Not significant"
"ENSG00000252008.1",0.0518112973928327,-0.197608931030567,1.66813015202213,-0.118461338757664,0.9057021265516,NA,"RNU6-927P","Not significant"
"ENSG00000252012.1",0.0334460744380952,-0.053024554482944,1.96811849694992,-0.0269417489674114,0.978506194730495,NA,"RNA5SP521","Not significant"
"ENSG00000252013.1",0.0269400017946227,-0.184345329052959,2.82473380496814,-0.0652611331831453,0.947966087571526,NA,"RNU4ATAC14P","Not significant"
"ENSG00000252014.1",0.0242909670511267,-0.21208978882859,3.53089816614555,-0.06006680987351,0.952102424097408,NA,"SNORA70","Not significant"
"ENSG00000252015.1",0.0197158052142643,-0.147355640565383,3.92297756087612,-0.0375621930736901,0.970036752191585,NA,"RNU6-904P","Not significant"
"ENSG00000252017.1",0.0976070138506262,-0.0481229211115965,1.45695177525098,-0.0330298654554347,0.973650771439952,NA,"RNU6-1194P","Not significant"
"ENSG00000252018.1",0.191243139143213,0.0477302906797169,0.698143913142999,0.0683674093280255,0.945493164696171,NA,"RNU2-30P","Not significant"
"ENSG00000252019.1",0.440849424516142,0.0309932311752479,0.418339545253582,0.074086305076564,0.940941712278338,NA,"RNU6ATAC9P","Not significant"
"ENSG00000252021.1",0.172451431316213,-0.146333206157554,1.05960371897261,-0.138101823858677,0.890159944359139,NA,"Y_RNA","Not significant"
"ENSG00000252023.1",0.0711813326660996,-0.123308631915617,2.83822150478211,-0.0434457394209207,0.96534621731504,NA,"RNU6-581P","Not significant"
"ENSG00000252027.1",0.264617079637476,-0.126496958949177,0.574272413840112,-0.220273438007064,0.825658205535895,NA,"RNU6ATAC14P","Not significant"
"ENSG00000252028.1",0.202898065665772,-0.293677444395687,0.998522531072438,-0.294111985715805,0.768672332451378,NA,"RN7SKP52","Not significant"
"ENSG00000252030.1",0.318881121550412,-0.736388109608786,0.711877151568991,-1.0344314436638,0.300934511017271,NA,"RNU6-1196P","Not significant"
"ENSG00000252032.1",0.183061151650186,-0.154317384736167,1.30555569024142,-0.118200537816683,0.905908763829838,NA,"RNU6-1281P","Not significant"
"ENSG00000252033.1",0.0225132372292382,0.154131559447673,2.40530406432784,0.0640798648842533,0.948906634384956,NA,"RNU6-311P","Not significant"
"ENSG00000252037.1",0.0245805582750098,-0.0234311553134547,3.03498646846262,-0.00772034918670455,0.993840113772078,NA,"RNU6-162P","Not significant"
"ENSG00000252040.1",0.033862857202262,0.0283592286081891,2.24496025257779,0.0126323967542968,0.989921073726078,NA,"AC126773.1","Not significant"
"ENSG00000252045.1",0.23336965708739,0.712152280178726,0.570170736487725,1.24901583789728,0.211659281118885,NA,"AP000272.1","Not significant"
"ENSG00000252046.1",0.184247740849565,0.465712852551674,1.22947263643484,0.378790742266638,0.70484326260335,NA,"RNU6-150P","Not significant"
"ENSG00000252047.1",0.021147513536868,-0.0326795919997217,3.29562535885746,-0.00991605186915153,0.992088264967321,NA,"Y_RNA","Not significant"
"ENSG00000252050.1",0.438246631688245,-0.300217492623734,0.566057790778282,-0.53036544592198,0.595858578721513,NA,"AL606748.2","Not significant"
"ENSG00000252051.1",0.326200292500579,-0.369911311241688,0.53327015573965,-0.693665878842626,0.487891768951965,NA,"RN7SKP276","Not significant"
"ENSG00000252053.1",0.0277367251636722,-0.12330815782623,2.50897892578521,-0.0491467491252996,0.960802347981492,NA,"RNU6-1101P","Not significant"
"ENSG00000252062.1",0.386066780163028,-0.560339269243318,0.484790881683607,-1.15583706380232,0.247747809550854,NA,"RNU6-469P","Not significant"
"ENSG00000252064.1",0.0369893680255578,-0.0881654939209654,2.2364341978471,-0.0394223509933079,0.968553660242917,NA,"Y_RNA","Not significant"
"ENSG00000252067.1",0.0237836785456984,0.0394509401602886,4.24703702314653,0.00928905021201353,0.992588516836565,NA,"RNU4-71P","Not significant"
"ENSG00000252069.1",0.0536513861848507,-0.0955646264585535,2.71194833922061,-0.0352383653760963,0.971889670070242,NA,"Y_RNA","Not significant"
"ENSG00000252070.1",0.228928772295826,-0.267667062860376,0.552721588743985,-0.484271047687186,0.628193520431978,NA,"RNA5SP341","Not significant"
"ENSG00000252074.1",0.0220861962149168,0.0209598918223582,2.68891424765885,0.00779492757740688,0.993780610616086,NA,"RNU6-416P","Not significant"
"ENSG00000252081.1",0.102050841071011,-0.00371373130958979,1.10101860942986,-0.00337299594919006,0.997308743711608,NA,"RNU6-277P","Not significant"
"ENSG00000252082.1",0.321496713289999,0.939404909471156,0.555981984484244,1.68963192277281,0.0910983947244699,NA,"RNU6-547P","Not significant"
"ENSG00000252083.1",0.0321581826557262,-0.102966017240576,4.12187125067009,-0.0249804059803752,0.980070592494305,NA,"AC026784.1","Not significant"
"ENSG00000252084.1",0.236008405877795,-0.0314761951735903,0.612899106562332,-0.0513562425472212,0.959041652120549,NA,"RN7SKP12","Not significant"
"ENSG00000252087.1",0.345778344334756,1.11155722922182,0.598560163244634,1.85705180110278,0.0633037846002659,NA,"RN7SKP248","Not significant"
"ENSG00000252091.1",0.0305207478526709,0.00986355148442638,2.05997374682614,0.00478819281052656,0.996179589480631,NA,"RNU6-1146P","Not significant"
"ENSG00000252097.1",0.236070798543122,0.227414212359258,0.589152629282455,0.386002202241263,0.699495037817335,NA,"RNU6-346P","Not significant"
"ENSG00000252101.2",0.338445800971933,-0.133837061560283,0.415304793321124,-0.322262260664053,0.747254020905612,NA,"RNU6-758P","Not significant"
"ENSG00000252105.1",0.0341912202199367,-0.28639416372759,2.25198888065198,-0.127173880025853,0.89880277822053,NA,"RNU1-143P","Not significant"
"ENSG00000252112.1",0.190067889574937,-0.161798887422217,0.95146372129515,-0.170052608208722,0.86496876373896,NA,"SNORD63","Not significant"
"ENSG00000252122.1",0.416749186709395,-0.0608994628484305,0.422462025285528,-0.144153697145372,0.885379103286757,NA,"AC009163.2","Not significant"
"ENSG00000252125.1",0.0389658044307225,-0.0437747608715301,1.95673725668228,-0.0223713023923057,0.98215177199437,NA,"RNU6-1299P","Not significant"
"ENSG00000252126.2",0.387272729351561,0.786694205128534,0.429685995504036,1.83085837881618,0.0671216840632025,NA,"RNU6-313P","Not significant"
"ENSG00000252128.1",0.135699054950588,-0.356784495518336,0.922754629805589,-0.386651536599178,0.699014198968279,NA,"SNORD27","Not significant"
"ENSG00000252130.1",0.230474558757168,0.442008940178576,0.539532527266704,0.819244286193111,0.412647052465211,NA,"RNU6-1045P","Not significant"
"ENSG00000252136.1",0.0346234158179501,-0.167701064673181,4.47679179507246,-0.0374600991848152,0.970118154039381,NA,"AC004069.3","Not significant"
"ENSG00000252137.1",0.0474439973140152,-0.125256757580646,1.73041491813503,-0.0723853893467598,0.942295211903892,NA,"RNU6-1338P","Not significant"
"ENSG00000252145.1",0.171736612220072,0.322227394650545,1.1375843857348,0.283255817055198,0.77698074371613,NA,"RNU6-1225P","Not significant"
"ENSG00000252151.1",0.0322969062588957,0.163377028299609,3.20157728563481,0.0510301684837243,0.959301480884796,NA,"RNU6-1265P","Not significant"
"ENSG00000252153.1",0.292838321801881,-0.505891827304793,0.749665949173764,-0.674823003315485,0.499788223737662,NA,"MIR2278","Not significant"
"ENSG00000252156.1",0.34258268722297,-0.229738849271382,0.685795753015918,-0.334996022155375,0.737628086891585,NA,"RNU6-155P","Not significant"
"ENSG00000252157.1",0.442042356070367,0.152813406998326,0.337098726086982,0.453319443749234,0.650318733776143,NA,"RNU6-479P","Not significant"
"ENSG00000252170.2",0.153118735207569,0.0207891216199928,1.16054419368644,0.017913252880062,0.985708056441496,NA,"AL138745.1","Not significant"
"ENSG00000252171.1",0.121130125405397,-0.113201178574838,1.05046332198296,-0.107763094822909,0.914183618422359,NA,"Y_RNA","Not significant"
"ENSG00000252178.1",0.0398829367166413,-0.060421478031854,2.12916758483893,-0.0283779813585809,0.977360685458421,NA,"RNU7-69P","Not significant"
"ENSG00000252183.1",0.281086910521352,-0.359281800555871,0.460043139570555,-0.780974151448615,0.434817697708555,NA,"RNU6-948P","Not significant"
"ENSG00000252184.1",0.151368365812423,0.45316234726286,2.2383107246967,0.202457300616412,0.8395592363206,NA,"RNU2-10P","Not significant"
"ENSG00000252186.1",0.0685323693022154,-0.404489193619259,2.01353898295178,-0.20088470948116,0.84078872406531,NA,"RNU6-781P","Not significant"
"ENSG00000252190.1",0.0185796272833878,-0.0234312504769486,3.09263662272811,-0.00757646414219823,0.993954914069671,NA,"AL592064.1","Not significant"
"ENSG00000252204.1",0.150640297119447,-0.175159079787921,0.844737668931802,-0.207353224829449,0.835734009852327,NA,"AC023050.2","Not significant"
"ENSG00000252207.1",0.0412226267607298,-0.249140027750242,1.73911118046758,-0.143257101988878,0.886087133964744,NA,"RNA5SP365","Not significant"
"ENSG00000252210.1",0.204560562863607,0.333944674854389,0.685836041801671,0.486916193522181,0.626317722669466,NA,"Y_RNA","Not significant"
"ENSG00000252214.1",0.125408495687298,-0.0112619311995516,0.889701133876209,-0.0126581059310177,0.989900562410872,NA,"RNU6-542P","Not significant"
"ENSG00000252217.1",0.237349310628282,-0.302675905395742,0.684134248637928,-0.442421799520128,0.658184007076931,NA,"Y_RNA","Not significant"
"ENSG00000252220.1",0.223273158232433,0.108790639451425,0.886133365035455,0.122770052165988,0.9022891897306,NA,"RNU6-977P","Not significant"
"ENSG00000252224.1",0.0591348960355291,-0.214037090785285,1.55675256991025,-0.137489473229278,0.890643912874628,NA,"RNU4ATAC15P","Not significant"
"ENSG00000252225.1",0.0796383389443489,-0.0207711040101978,1.20636038459217,-0.0172179924635206,0.986262708406584,NA,"Y_RNA","Not significant"
"ENSG00000252231.1",0.287366735091143,0.722210074329089,0.47249421397733,1.5285056471903,0.126387042508454,NA,"RNA5SP67","Not significant"
"ENSG00000252233.1",0.289046177597847,-0.132155753976536,0.670505112649235,-0.197098801311708,0.843750221444076,NA,"RN7SKP253","Not significant"
"ENSG00000252237.1",0.185177373744384,-0.335640880786967,2.06274482005812,-0.162715658050961,0.870742317956113,NA,"RNU4-54P","Not significant"
"ENSG00000252246.1",0.200959060571572,0.139270806811612,0.720716357714106,0.193239414259081,0.846771472299799,NA,"RNA5SP92","Not significant"
"ENSG00000252250.1",0.303862597336217,0.0647176225835698,0.420890100897049,0.153763708021729,0.877796050264488,NA,"Y_RNA","Not significant"
"ENSG00000252255.1",0.240456684977816,-0.390595957545632,0.523078848696801,-0.746724816954009,0.455229686316377,NA,"RNU2-35P","Not significant"
"ENSG00000252258.1",0.0935620539165274,0.0483878268442616,0.972669849695132,0.0497474316279342,0.960323658253458,NA,"SNORA70","Not significant"
"ENSG00000252261.1",0.0299052987138212,0.128232667214771,3.77991467031682,0.0339247518526715,0.972937155421294,NA,"RNA5SP262","Not significant"
"ENSG00000252262.1",0.352929893112496,0.488007085625798,0.62340353130265,0.782810909983249,0.433738159915615,NA,"RNA5SP61","Not significant"
"ENSG00000252263.1",0.155071392484469,-0.161054984763384,2.13020673977276,-0.075605330579587,0.939733095416552,NA,"RNU6-659P","Not significant"
"ENSG00000252266.1",0.0301716805104951,-0.0511739952754462,2.50001076481667,-0.0204695099699696,0.983668834497731,NA,"Y_RNA","Not significant"
"ENSG00000252272.1",0.0749436123129636,-0.417088722758779,2.29156739148623,-0.182010236447059,0.85557469256153,NA,"RNA5SP470","Not significant"
"ENSG00000252279.1",0.0512861138651595,-0.0271879607314558,1.86396911073388,-0.0145860575558312,0.988362422529749,NA,"RNU6-406P","Not significant"
"ENSG00000252282.1",0.282738771061141,0.919758012473619,0.791623714522176,1.16186263195612,0.245291268077729,NA,"RNU6-1089P","Not significant"
"ENSG00000252283.1",0.173052639167869,0.0922914400757025,1.29343196685317,0.0713539192171362,0.943116083217382,NA,"Vault","Not significant"
"ENSG00000252289.1",0.0639297600159929,-0.0925242961312146,1.93197066642927,-0.0478911495598537,0.961802992926871,NA,"RNA5SP519","Not significant"
"ENSG00000252290.1",0.0885174283889916,0.372393824969212,2.51125843536461,0.148289725870107,0.88211412328527,NA,"AL442065.1","Not significant"
"ENSG00000252291.1",0.0210925371921178,-0.104813421185534,3.29759648510422,-0.0317847928510943,0.974643674056483,NA,"AC079173.1","Not significant"
"ENSG00000252294.1",0.128462937099201,0.463093505538656,0.893110156012259,0.518517791362233,0.604097050164322,NA,"RNU6-589P","Not significant"
"ENSG00000252301.1",0.0297755287283833,-0.0863163893774629,2.49996949018673,-0.034526977115635,0.972456930541555,NA,"RNA5SP134","Not significant"
"ENSG00000252302.1",0.0502572301605005,-0.186197414748163,3.62214313958827,-0.0514053165688334,0.959002548367105,NA,"RNA5SP147","Not significant"
"ENSG00000252305.1",0.288223597868076,-0.539164906982851,0.576121251952286,-0.935853182217801,0.349348785090875,NA,"SNORA74","Not significant"
"ENSG00000252313.1",0.021802483545397,-0.104813025963735,3.05978215010567,-0.0342550615768888,0.9726737594868,NA,"RNA5SP281","Not significant"
"ENSG00000252316.1",0.339024546485531,-0.783759158273254,1.20692504053545,-0.649385116680934,0.516089481601645,NA,"RNY4","Not significant"
"ENSG00000252319.1",0.0363630853129894,-0.239863927765114,2.61575491114059,-0.0916996950836352,0.926936639660445,NA,"Y_RNA","Not significant"
"ENSG00000252322.1",0.0903010907156634,0.104384527098224,1.33467490748884,0.078209702237244,0.937661244390458,NA,"RN7SKP244","Not significant"
"ENSG00000252329.1",0.108009038481471,-0.0194810407611679,0.904013503421112,-0.0215495019570445,0.982807315765196,NA,"AC013549.2","Not significant"
"ENSG00000252332.1",0.386214124299153,-0.195364048179677,0.434428156075851,-0.449703927904634,0.65292393874127,NA,"RNU6-911P","Not significant"
"ENSG00000252333.1",0.401126936078072,-0.330959568076432,0.382356145499172,-0.865579308642625,0.386720906563412,NA,"RNU6-964P","Not significant"
"ENSG00000252338.1",0.0921947944094748,-0.0668390962619743,1.3359141551316,-0.0500324785131049,0.960096506612504,NA,"RNU6-503P","Not significant"
"ENSG00000252343.1",0.0423807987527949,-0.114060449103728,2.59799179781885,-0.0439033137823944,0.964981473833299,NA,"RNU2-34P","Not significant"
"ENSG00000252347.1",0.327417779501269,-0.407451939229429,0.490752089501999,-0.830260222922127,0.406391672376907,NA,"RNU6-1046P","Not significant"
"ENSG00000252348.1",0.11027214292503,-0.0200372310479868,1.17061985510182,-0.0171167701971397,0.986343460189686,NA,"RNU6-1256P","Not significant"
"ENSG00000252351.1",0.270939630355845,-0.462739554440224,1.33616587295075,-0.346318944232817,0.72910303305446,NA,"RNU6ATAC12P","Not significant"
"ENSG00000252357.1",0.329553461659446,-0.01454733063449,0.451854227551131,-0.0321947427897946,0.974316748653562,NA,"Y_RNA","Not significant"
"ENSG00000252362.1",0.0687831997311422,-0.146266250740923,1.42080928595887,-0.102945731131122,0.918006042289088,NA,"RNU6-506P","Not significant"
"ENSG00000252363.1",0.40040639433049,0.0899736155707933,0.366258352054385,0.245656146996023,0.805948421658984,NA,"RNU7-43P","Not significant"
"ENSG00000252366.1",0.0679379745067432,-0.335887449172135,2.8718746814117,-0.116957557844072,0.906893686515983,NA,"RNA5SP367","Not significant"
"ENSG00000252367.1",0.30653235364542,-0.42533048657849,0.429162994068717,-0.991069809039467,0.321651493916099,NA,"Y_RNA","Not significant"
"ENSG00000252370.1",0.0245182073543575,-0.149204456363086,3.84488940796224,-0.0388059162518704,0.969045127902265,NA,"RNA5SP438","Not significant"
"ENSG00000252371.1",0.0291799391262835,-0.149203282695944,3.00393467214206,-0.0496692834500122,0.960385934490688,NA,"RNU6-725P","Not significant"
"ENSG00000252373.1",0.0443065291704246,0.233425305885243,1.62036542125613,0.144057200198884,0.885455301409162,NA,"RNU6-358P","Not significant"
"ENSG00000252377.1",0.327676388674527,-0.343810429290269,0.625296401740537,-0.54983593114123,0.582431911467531,NA,"RNU6-504P","Not significant"
"ENSG00000252383.1",0.273363882129743,-0.324465574961593,0.722408534865612,-0.449144160543386,0.653327665747438,NA,"RNU6-314P","Not significant"
"ENSG00000252385.1",0.0820581264991603,0.000614542589087853,2.65462350095781,0.000231498963550243,0.999815290552791,NA,"RNU6-68P","Not significant"
"ENSG00000252386.1",0.0766285007169121,-0.110982497678832,1.43879721368423,-0.0771356078697472,0.938515666389286,NA,"RNU6-1018P","Not significant"
"ENSG00000252390.1",0.165025559105023,-0.0629545729542424,0.741054607900609,-0.0849526772832454,0.932299012696535,NA,"RNU5F-4P","Not significant"
"ENSG00000252393.1",0.271157928147814,-0.504277786296311,0.442362503259548,-1.13996503451477,0.254300868581838,NA,"RNU6-1004P","Not significant"
"ENSG00000252396.1",0.0807529584716356,-0.153221917653779,2.07185969832784,-0.0739538096027649,0.941047139159915,NA,"RN7SKP195","Not significant"
"ENSG00000252397.1",0.136500252627862,-0.169876120685296,0.799352681089496,-0.212517108785774,0.831703631726969,NA,"RNU5A-4P","Not significant"
